"","obs_date","watershed","precip","streamflow","flag","yr","mo","da","wk"
"19788","2011-12-04","2",0,2.273,NA,2011,12,4,49
"19789","2011-12-05","2",0,1.968,NA,2011,12,5,49
"19790","2011-12-06","2",5.5,2.015,NA,2011,12,6,49
"19791","2011-12-07","2",17.1,3.884,NA,2011,12,7,49
"19792","2011-12-08","2",12,9.524,NA,2011,12,8,49
"19793","2011-12-09","2",0,4.294,NA,2011,12,9,49
"19794","2011-12-10","2",0.1,2.797,NA,2011,12,10,50
"19795","2011-12-11","2",0,2.398,NA,2011,12,11,50
"19796","2011-12-12","2",0,2.091,NA,2011,12,12,50
"19797","2011-12-13","2",0,1.966,NA,2011,12,13,50
"19798","2011-12-14","2",0,1.841,NA,2011,12,14,50
"19799","2011-12-15","2",19,3.447,NA,2011,12,15,50
"19800","2011-12-16","2",1.9,6.633,NA,2011,12,16,50
"19801","2011-12-17","2",0,3.88,NA,2011,12,17,51
"19802","2011-12-18","2",0,2.517,NA,2011,12,18,51
"19803","2011-12-19","2",0,2.004,NA,2011,12,19,51
"19804","2011-12-20","2",0,1.873,NA,2011,12,20,51
"19805","2011-12-21","2",10.7,2.155,NA,2011,12,21,51
"19806","2011-12-22","2",1.9,3.86,NA,2011,12,22,51
"19807","2011-12-23","2",11.8,3.588,NA,2011,12,23,51
"19808","2011-12-24","2",0,2.637,NA,2011,12,24,52
"19809","2011-12-25","2",1.1,2.205,NA,2011,12,25,52
"19810","2011-12-26","2",3.1,1.963,NA,2011,12,26,52
"19811","2011-12-27","2",22.4,3.338,NA,2011,12,27,52
"19812","2011-12-28","2",12.7,22.403,NA,2011,12,28,52
"19813","2011-12-29","2",0,6.106,NA,2011,12,29,52
"19814","2011-12-30","2",0.5,3.624,NA,2011,12,30,52
"19815","2011-12-31","2",1.9,3.19,NA,2011,12,31,53
"19816","2012-01-01","2",5.7,3.729,NA,2012,1,1,1
"19817","2012-01-02","2",8.5,8.53,NA,2012,1,2,1
"19818","2012-01-03","2",0,4.317,NA,2012,1,3,1
"19819","2012-01-04","2",0,2.865,NA,2012,1,4,1
"19820","2012-01-05","2",0,2.287,NA,2012,1,5,1
"19821","2012-01-06","2",0.9,1.821,NA,2012,1,6,1
"19822","2012-01-07","2",0,1.772,NA,2012,1,7,1
"19823","2012-01-08","2",0,1.623,NA,2012,1,8,2
"19824","2012-01-09","2",0,1.419,NA,2012,1,9,2
"19825","2012-01-10","2",0,1.324,NA,2012,1,10,2
"19826","2012-01-11","2",0,1.218,NA,2012,1,11,2
"19827","2012-01-12","2",13.5,1.179,NA,2012,1,12,2
"19828","2012-01-13","2",6.6,1.134,NA,2012,1,13,2
"19829","2012-01-14","2",1.4,1.083,NA,2012,1,14,2
"19830","2012-01-15","2",0,1.059,NA,2012,1,15,3
"19831","2012-01-16","2",0,1.02,NA,2012,1,16,3
"19832","2012-01-17","2",5.4,1.01,NA,2012,1,17,3
"19833","2012-01-18","2",1.9,0.961,NA,2012,1,18,3
"19834","2012-01-19","2",3.2,0.859,NA,2012,1,19,3
"19835","2012-01-20","2",2.5,0.815,NA,2012,1,20,3
"19836","2012-01-21","2",1.3,0.772,NA,2012,1,21,3
"19837","2012-01-22","2",0,0.71,NA,2012,1,22,4
"19838","2012-01-23","2",23.1,1.636,NA,2012,1,23,4
"19839","2012-01-24","2",1.6,9.376,NA,2012,1,24,4
"19840","2012-01-25","2",0.4,3.957,NA,2012,1,25,4
"19841","2012-01-26","2",5.8,2.364,NA,2012,1,26,4
"19842","2012-01-27","2",32,3.657,NA,2012,1,27,4
"19843","2012-01-28","2",0,3.482,NA,2012,1,28,4
"19844","2012-01-29","2",1.2,2.317,NA,2012,1,29,5
"19845","2012-01-30","2",0,1.799,NA,2012,1,30,5
"19846","2012-01-31","2",3.6,1.611,NA,2012,1,31,5
"19847","2012-02-01","2",2.3,1.814,NA,2012,2,1,5
"19848","2012-02-02","2",0,1.989,NA,2012,2,2,5
"19849","2012-02-03","2",0,1.564,NA,2012,2,3,5
"19850","2012-02-04","2",0.6,1.384,NA,2012,2,4,5
"19851","2012-02-05","2",0,1.252,NA,2012,2,5,6
"19852","2012-02-06","2",0,1.166,NA,2012,2,6,6
"19853","2012-02-07","2",0,1.166,NA,2012,2,7,6
"19854","2012-02-08","2",0,1.072,NA,2012,2,8,6
"19855","2012-02-09","2",0,1.039,NA,2012,2,9,6
"19856","2012-02-10","2",0,0.968,NA,2012,2,10,6
"19857","2012-02-11","2",0.5,0.969,NA,2012,2,11,6
"19858","2012-02-12","2",0,0.922,NA,2012,2,12,7
"19859","2012-02-13","2",0,0.799,NA,2012,2,13,7
"19860","2012-02-14","2",0,0.732,NA,2012,2,14,7
"19861","2012-02-15","2",0,0.698,NA,2012,2,15,7
"19862","2012-02-16","2",1.3,0.695,NA,2012,2,16,7
"19863","2012-02-17","2",3.8,0.732,NA,2012,2,17,7
"19864","2012-02-18","2",0,0.762,NA,2012,2,18,7
"19865","2012-02-19","2",0,0.731,NA,2012,2,19,8
"19866","2012-02-20","2",0,0.7,NA,2012,2,20,8
"19867","2012-02-21","2",1,0.683,NA,2012,2,21,8
"19868","2012-02-22","2",0.5,0.676,NA,2012,2,22,8
"19869","2012-02-23","2",1.1,0.605,NA,2012,2,23,8
"19870","2012-02-24","2",13.4,0.728,NA,2012,2,24,8
"19871","2012-02-25","2",4.8,0.736,NA,2012,2,25,8
"19872","2012-02-26","2",0,0.65,NA,2012,2,26,9
"19873","2012-02-27","2",0.4,0.599,NA,2012,2,27,9
"19874","2012-02-28","2",0.5,0.581,NA,2012,2,28,9
"19875","2012-02-29","2",1,0.564,NA,2012,2,29,9
"19876","2012-03-01","2",7.3,0.588,NA,2012,3,1,9
"19877","2012-03-02","2",0.9,0.568,NA,2012,3,2,9
"19878","2012-03-03","2",13.2,0.585,NA,2012,3,3,9
"19879","2012-03-04","2",0.2,0.601,NA,2012,3,4,10
"19880","2012-03-05","2",0,0.535,NA,2012,3,5,10
"19881","2012-03-06","2",0,0.52,NA,2012,3,6,10
"19882","2012-03-07","2",0,0.686,NA,2012,3,7,10
"19883","2012-03-08","2",5.2,3.035,NA,2012,3,8,10
"19884","2012-03-09","2",7.1,7.908,NA,2012,3,9,10
"19885","2012-03-10","2",4,3.203,NA,2012,3,10,10
"19886","2012-03-11","2",0,2.484,NA,2012,3,11,11
"19887","2012-03-12","2",0,6.244,NA,2012,3,12,11
"19888","2012-03-13","2",0,17.578,NA,2012,3,13,11
"19889","2012-03-14","2",0.8,13.702,NA,2012,3,14,11
"19890","2012-03-15","2",1.3,7.581,NA,2012,3,15,11
"19891","2012-03-16","2",5.9,6.426,NA,2012,3,16,11
"19892","2012-03-17","2",0,10.395,NA,2012,3,17,11
"19893","2012-03-18","2",0,14.461,NA,2012,3,18,12
"19894","2012-03-19","2",0,10.778,NA,2012,3,19,12
"19895","2012-03-20","2",0,7.114,NA,2012,3,20,12
"19896","2012-03-21","2",0,5.138,NA,2012,3,21,12
"19897","2012-03-22","2",0,3.955,NA,2012,3,22,12
"19898","2012-03-23","2",0,3.063,NA,2012,3,23,12
"19899","2012-03-24","2",0.9,2.461,NA,2012,3,24,12
"19900","2012-03-25","2",5,2.929,NA,2012,3,25,13
"19901","2012-03-26","2",3,2.715,NA,2012,3,26,13
"19902","2012-03-27","2",0.4,1.978,NA,2012,3,27,13
"19903","2012-03-28","2",2,1.901,NA,2012,3,28,13
"19904","2012-03-29","2",2.3,1.823,NA,2012,3,29,13
"19905","2012-03-30","2",0.7,1.686,NA,2012,3,30,13
"19906","2012-03-31","2",0,1.582,NA,2012,3,31,13
"19907","2012-04-01","2",0.8,1.445,NA,2012,4,1,14
"19908","2012-04-02","2",0,1.305,NA,2012,4,2,14
"19909","2012-04-03","2",0,1.15,NA,2012,4,3,14
"19910","2012-04-04","2",0,1.067,NA,2012,4,4,14
"19911","2012-04-05","2",0,1.019,NA,2012,4,5,14
"19912","2012-04-06","2",0,1.051,NA,2012,4,6,14
"19913","2012-04-07","2",0,1.035,NA,2012,4,7,14
"19914","2012-04-08","2",0.6,1.039,NA,2012,4,8,15
"19915","2012-04-09","2",13.7,2.051,NA,2012,4,9,15
"19916","2012-04-10","2",0,1.068,NA,2012,4,10,15
"19917","2012-04-11","2",0,1.061,NA,2012,4,11,15
"19918","2012-04-12","2",0,1.074,NA,2012,4,12,15
"19919","2012-04-13","2",0,1.027,NA,2012,4,13,15
"19920","2012-04-14","2",0,1.001,NA,2012,4,14,15
"19921","2012-04-15","2",0,0.952,NA,2012,4,15,16
"19922","2012-04-16","2",0,0.822,NA,2012,4,16,16
"19923","2012-04-17","2",0,0.752,NA,2012,4,17,16
"19924","2012-04-18","2",0,0.791,NA,2012,4,18,16
"19925","2012-04-19","2",0,0.72,NA,2012,4,19,16
"19926","2012-04-20","2",0,0.672,NA,2012,4,20,16
"19927","2012-04-21","2",13.1,1.152,NA,2012,4,21,16
"19928","2012-04-22","2",21.6,3.465,NA,2012,4,22,17
"19929","2012-04-23","2",31.3,21.819,NA,2012,4,23,17
"19930","2012-04-24","2",2.2,9.341,NA,2012,4,24,17
"19931","2012-04-25","2",0,4.733,NA,2012,4,25,17
"19932","2012-04-26","2",11.9,3.368,NA,2012,4,26,17
"19933","2012-04-27","2",2.8,6.279,NA,2012,4,27,17
"19934","2012-04-28","2",0,3.626,NA,2012,4,28,17
"19935","2012-04-29","2",0,2.636,NA,2012,4,29,18
"19936","2012-04-30","2",0,2.117,NA,2012,4,30,18
"19937","2012-05-01","2",18.7,6.144,NA,2012,5,1,18
"19938","2012-05-02","2",1.4,5.054,NA,2012,5,2,18
"19939","2012-05-03","2",2.4,4.26,NA,2012,5,3,18
"19940","2012-05-04","2",15.7,8.202,NA,2012,5,4,18
"19941","2012-05-05","2",0.7,4.315,NA,2012,5,5,18
"19942","2012-05-06","2",0,3.116,NA,2012,5,6,19
"19943","2012-05-07","2",0,2.737,NA,2012,5,7,19
"19944","2012-05-08","2",33.3,31.067,NA,2012,5,8,19
"19945","2012-05-09","2",5.2,17.254,NA,2012,5,9,19
"19946","2012-05-10","2",18.8,12.066,NA,2012,5,10,19
"19947","2012-05-11","2",3,6.926,NA,2012,5,11,19
"19948","2012-05-12","2",0,4.438,NA,2012,5,12,19
"19949","2012-05-13","2",0,3.357,NA,2012,5,13,20
"19950","2012-05-14","2",3.6,2.817,NA,2012,5,14,20
"19951","2012-05-15","2",48.4,14.8,NA,2012,5,15,20
"19952","2012-05-16","2",9.5,11.812,NA,2012,5,16,20
"19953","2012-05-17","2",2.4,7.421,NA,2012,5,17,20
"19954","2012-05-18","2",0,4.467,NA,2012,5,18,20
"19955","2012-05-19","2",0,3.058,NA,2012,5,19,20
"19956","2012-05-20","2",0,2.182,NA,2012,5,20,21
"19957","2012-05-21","2",1.4,1.633,NA,2012,5,21,21
"19958","2012-05-22","2",3,1.664,NA,2012,5,22,21
"19959","2012-05-23","2",0,1.456,NA,2012,5,23,21
"19960","2012-05-24","2",0,1.162,NA,2012,5,24,21
"19961","2012-05-25","2",6.7,1.553,NA,2012,5,25,21
"19962","2012-05-26","2",0,1.636,NA,2012,5,26,21
"19963","2012-05-27","2",0,1.088,NA,2012,5,27,22
"19964","2012-05-28","2",1.8,0.78,NA,2012,5,28,22
"19965","2012-05-29","2",64.2,19.339,NA,2012,5,29,22
"19966","2012-05-30","2",0.4,12.154,NA,2012,5,30,22
"19967","2012-05-31","2",0,3.945,NA,2012,5,31,22
"19968","2012-06-01","2",0,2.094,NA,2012,6,1,22
"19969","2012-06-02","2",54.7,17.295,NA,2012,6,2,22
"19970","2012-06-03","2",7.7,17.085,NA,2012,6,3,23
"19971","2012-06-04","2",5.6,6.945,NA,2012,6,4,23
"19972","2012-06-05","2",0.5,4.418,NA,2012,6,5,23
"19973","2012-06-06","2",8.4,3.078,NA,2012,6,6,23
"19974","2012-06-07","2",0.9,3.304,NA,2012,6,7,23
"19975","2012-06-08","2",8.3,2.544,NA,2012,6,8,23
"19976","2012-06-09","2",0.1,2.513,NA,2012,6,9,23
"19977","2012-06-10","2",0,1.596,NA,2012,6,10,24
"19978","2012-06-11","2",0,1.137,NA,2012,6,11,24
"19979","2012-06-12","2",18.8,1.229,NA,2012,6,12,24
"19980","2012-06-13","2",22.9,13.455,NA,2012,6,13,24
"19981","2012-06-14","2",0,4.374,NA,2012,6,14,24
"19982","2012-06-15","2",0,2.083,NA,2012,6,15,24
"19983","2012-06-16","2",0,1.406,NA,2012,6,16,24
"19984","2012-06-17","2",0,1.023,NA,2012,6,17,25
"19985","2012-06-18","2",0,0.851,NA,2012,6,18,25
"19986","2012-06-19","2",0,0.741,NA,2012,6,19,25
"19987","2012-06-20","2",0,0.564,NA,2012,6,20,25
"19988","2012-06-21","2",0,0.357,NA,2012,6,21,25
"19989","2012-06-22","2",0,0.209,NA,2012,6,22,25
"19990","2012-06-23","2",0,0.12,NA,2012,6,23,25
"19991","2012-06-24","2",0,0.107,NA,2012,6,24,26
"19992","2012-06-25","2",38.5,2.385,NA,2012,6,25,26
"19993","2012-06-26","2",1.1,1.749,NA,2012,6,26,26
"19994","2012-06-27","2",4.7,1.092,NA,2012,6,27,26
"19995","2012-06-28","2",0,0.773,NA,2012,6,28,26
"19996","2012-06-29","2",0,0.464,NA,2012,6,29,26
"19997","2012-06-30","2",0,0.252,NA,2012,6,30,26
"19998","2012-07-01","2",1.8,0.156,NA,2012,7,1,27
"19999","2012-07-02","2",0.5,0.115,NA,2012,7,2,27
"20000","2012-07-03","2",0,0.086,NA,2012,7,3,27
"20001","2012-07-04","2",19.8,0.322,NA,2012,7,4,27
"20002","2012-07-05","2",0,0.422,NA,2012,7,5,27
"20003","2012-07-06","2",0,0.174,NA,2012,7,6,27
"20004","2012-07-07","2",0,0.088,NA,2012,7,7,27
"20005","2012-07-08","2",0,0.047,NA,2012,7,8,28
"20006","2012-07-09","2",0,0.028,NA,2012,7,9,28
"20007","2012-07-10","2",0,0.023,NA,2012,7,10,28
"20008","2012-07-11","2",0,0.019,NA,2012,7,11,28
"20009","2012-07-12","2",0,0.014,NA,2012,7,12,28
"20010","2012-07-13","2",0,0.01,NA,2012,7,13,28
"20011","2012-07-14","2",0,0.011,NA,2012,7,14,28
"20012","2012-07-15","2",1.8,0.01,NA,2012,7,15,29
"20013","2012-07-16","2",1.5,0.012,NA,2012,7,16,29
"20014","2012-07-17","2",8,0.013,NA,2012,7,17,29
"20015","2012-07-18","2",0.3,0.023,NA,2012,7,18,29
"20016","2012-07-19","2",0,0.011,NA,2012,7,19,29
"20017","2012-07-20","2",0,0.006,NA,2012,7,20,29
"20018","2012-07-21","2",0,0.004,NA,2012,7,21,29
"20019","2012-07-22","2",0,0.003,NA,2012,7,22,30
"20020","2012-07-23","2",9.5,0.005,NA,2012,7,23,30
"20021","2012-07-24","2",12,0.032,NA,2012,7,24,30
"20022","2012-07-25","2",0,0.009,NA,2012,7,25,30
"20023","2012-07-26","2",7.2,0.008,NA,2012,7,26,30
"20024","2012-07-27","2",1.6,0.016,NA,2012,7,27,30
"20025","2012-07-28","2",12.4,0.02,NA,2012,7,28,30
"20026","2012-07-29","2",17.9,0.122,NA,2012,7,29,31
"20027","2012-07-30","2",0,0.091,NA,2012,7,30,31
"20028","2012-07-31","2",0,0.018,NA,2012,7,31,31
"20029","2012-08-01","2",7.7,0.025,NA,2012,8,1,31
"20030","2012-08-02","2",0,0.157,NA,2012,8,2,31
"20031","2012-08-03","2",0,0.004,NA,2012,8,3,31
"20032","2012-08-04","2",0,0.002,NA,2012,8,4,31
"20033","2012-08-05","2",18.3,0.098,NA,2012,8,5,32
"20034","2012-08-06","2",0,0.398,NA,2012,8,6,32
"20035","2012-08-07","2",0,0.077,NA,2012,8,7,32
"20036","2012-08-08","2",0,0.037,NA,2012,8,8,32
"20037","2012-08-09","2",46.2,2.289,NA,2012,8,9,32
"20038","2012-08-10","2",78.2,27.529,NA,2012,8,10,32
"20039","2012-08-11","2",8.6,9.691,NA,2012,8,11,32
"20040","2012-08-12","2",4.9,4.54,NA,2012,8,12,33
"20041","2012-08-13","2",0,2.215,NA,2012,8,13,33
"20042","2012-08-14","2",0,1.071,NA,2012,8,14,33
"20043","2012-08-15","2",7.7,0.998,NA,2012,8,15,33
"20044","2012-08-16","2",0,1.01,NA,2012,8,16,33
"20045","2012-08-17","2",2.1,0.606,NA,2012,8,17,33
"20046","2012-08-18","2",0,0.395,NA,2012,8,18,33
"20047","2012-08-19","2",0,0.22,NA,2012,8,19,34
"20048","2012-08-20","2",0,0.135,NA,2012,8,20,34
"20049","2012-08-21","2",0,0.116,NA,2012,8,21,34
"20050","2012-08-22","2",0,0.075,NA,2012,8,22,34
"20051","2012-08-23","2",0,0.055,NA,2012,8,23,34
"20052","2012-08-24","2",0,0.043,NA,2012,8,24,34
"20053","2012-08-25","2",0,0.041,NA,2012,8,25,34
"20054","2012-08-26","2",0,0.031,NA,2012,8,26,35
"20055","2012-08-27","2",19.7,0.028,NA,2012,8,27,35
"20056","2012-08-28","2",29.3,0.764,NA,2012,8,28,35
"20057","2012-08-29","2",0,0.215,NA,2012,8,29,35
"20058","2012-08-30","2",0,0.099,NA,2012,8,30,35
"20059","2012-08-31","2",0.9,0.067,NA,2012,8,31,35
"20060","2012-09-01","2",0,0.067,NA,2012,9,1,35
"20061","2012-09-02","2",11.7,0.124,NA,2012,9,2,36
"20062","2012-09-03","2",0,0.131,NA,2012,9,3,36
"20063","2012-09-04","2",16.4,0.241,NA,2012,9,4,36
"20064","2012-09-05","2",20.4,2.046,NA,2012,9,5,36
"20065","2012-09-06","2",0,0.756,NA,2012,9,6,36
"20066","2012-09-07","2",0,0.341,NA,2012,9,7,36
"20067","2012-09-08","2",30.8,0.896,NA,2012,9,8,36
"20068","2012-09-09","2",0,2.242,NA,2012,9,9,37
"20069","2012-09-10","2",0,0.805,NA,2012,9,10,37
"20070","2012-09-11","2",0,0.434,NA,2012,9,11,37
"20071","2012-09-12","2",0,0.253,NA,2012,9,12,37
"20072","2012-09-13","2",0,0.238,NA,2012,9,13,37
"20073","2012-09-14","2",0,0.135,NA,2012,9,14,37
"20074","2012-09-15","2",0,0.086,NA,2012,9,15,37
"20075","2012-09-16","2",0,0.083,NA,2012,9,16,38
"20076","2012-09-17","2",0,0.065,NA,2012,9,17,38
"20077","2012-09-18","2",83.4,18.85,NA,2012,9,18,38
"20078","2012-09-19","2",3.2,21.404,NA,2012,9,19,38
"20079","2012-09-20","2",0,3.737,NA,2012,9,20,38
"20080","2012-09-21","2",0,1.887,NA,2012,9,21,38
"20081","2012-09-22","2",3.6,1.26,NA,2012,9,22,38
"20082","2012-09-23","2",2.8,1.527,NA,2012,9,23,39
"20083","2012-09-24","2",0,0.944,NA,2012,9,24,39
"20084","2012-09-25","2",0,0.63,NA,2012,9,25,39
"20085","2012-09-26","2",1.1,0.515,NA,2012,9,26,39
"20086","2012-09-27","2",0.8,0.474,NA,2012,9,27,39
"20087","2012-09-28","2",11.4,1.047,NA,2012,9,28,39
"20088","2012-09-29","2",1.8,1.53,NA,2012,9,29,39
"20089","2012-09-30","2",3.8,1.102,NA,2012,9,30,40
"20090","2012-10-01","2",10.5,3.018,NA,2012,10,1,40
"20091","2012-10-02","2",0,2.128,NA,2012,10,2,40
"20092","2012-10-03","2",14.1,3.932,NA,2012,10,3,40
"20093","2012-10-04","2",3.9,4.29,NA,2012,10,4,40
"20094","2012-10-05","2",0.4,3.278,NA,2012,10,5,40
"20095","2012-10-06","2",7.8,2.545,NA,2012,10,6,40
"20096","2012-10-07","2",4.4,2.528,NA,2012,10,7,41
"20097","2012-10-08","2",0.9,2.508,NA,2012,10,8,41
"20098","2012-10-09","2",0,1.884,NA,2012,10,9,41
"20099","2012-10-10","2",8.7,2.071,NA,2012,10,10,41
"20100","2012-10-11","2",0.3,2.848,NA,2012,10,11,41
"20101","2012-10-12","2",4,2.164,NA,2012,10,12,41
"20102","2012-10-13","2",0,1.749,NA,2012,10,13,41
"20103","2012-10-14","2",9.3,2.766,NA,2012,10,14,42
"20104","2012-10-15","2",3.6,3.064,NA,2012,10,15,42
"20105","2012-10-16","2",0.7,3.065,NA,2012,10,16,42
"20106","2012-10-17","2",0,2.848,NA,2012,10,17,42
"20107","2012-10-18","2",0,2.364,NA,2012,10,18,42
"20108","2012-10-19","2",33.1,10.593,NA,2012,10,19,42
"20109","2012-10-20","2",5.3,17.716,NA,2012,10,20,42
"20110","2012-10-21","2",1.2,5.843,NA,2012,10,21,43
"20111","2012-10-22","2",0,3.763,NA,2012,10,22,43
"20112","2012-10-23","2",0,3.319,NA,2012,10,23,43
"20113","2012-10-24","2",0,2.663,NA,2012,10,24,43
"20114","2012-10-25","2",0,2.277,NA,2012,10,25,43
"20115","2012-10-26","2",0,2.155,NA,2012,10,26,43
"20116","2012-10-27","2",0,1.825,NA,2012,10,27,43
"20117","2012-10-28","2",0,1.501,NA,2012,10,28,44
"20118","2012-10-29","2",19.6,1.552,NA,2012,10,29,44
"20119","2012-10-30","2",39.9,21.805,NA,2012,10,30,44
"20120","2012-10-31","2",2.5,18.015,NA,2012,10,31,44
"20121","2012-11-01","2",0,6.382,NA,2012,11,1,44
"20122","2012-11-02","2",0.3,3.986,NA,2012,11,2,44
"20123","2012-11-03","2",0,2.899,NA,2012,11,3,44
"20124","2012-11-04","2",0,2,NA,2012,11,4,45
"20125","2012-11-05","2",0,1.881,NA,2012,11,5,45
"20126","2012-11-06","2",0,1.721,NA,2012,11,6,45
"20127","2012-11-07","2",0,1.644,NA,2012,11,7,45
"20128","2012-11-08","2",2.1,1.567,NA,2012,11,8,45
"20129","2012-11-09","2",0.4,1.463,NA,2012,11,9,45
"20130","2012-11-10","2",0,1.36,NA,2012,11,10,45
"20131","2012-11-11","2",0,1.268,NA,2012,11,11,46
"20132","2012-11-12","2",0,1.177,NA,2012,11,12,46
"20133","2012-11-13","2",14.2,2.794,NA,2012,11,13,46
"20134","2012-11-14","2",0,2.605,NA,2012,11,14,46
"20135","2012-11-15","2",0,1.957,NA,2012,11,15,46
"20136","2012-11-16","2",0,1.684,NA,2012,11,16,46
"20137","2012-11-17","2",0,1.364,NA,2012,11,17,46
"20138","2012-11-18","2",0,1.221,NA,2012,11,18,47
"20139","2012-11-19","2",0,1.125,NA,2012,11,19,47
"20140","2012-11-20","2",0,1.135,NA,2012,11,20,47
"20141","2012-11-21","2",0,1.057,NA,2012,11,21,47
"20142","2012-11-22","2",0,1.023,NA,2012,11,22,47
"20143","2012-11-23","2",0.2,0.964,NA,2012,11,23,47
"20144","2012-11-24","2",1.9,0.924,NA,2012,11,24,47
"20145","2012-11-25","2",0.3,0.859,NA,2012,11,25,48
"20146","2012-11-26","2",0,0.771,NA,2012,11,26,48
"20147","2012-11-27","2",0,0.734,NA,2012,11,27,48
"20148","2012-11-28","2",0.3,0.648,NA,2012,11,28,48
"20149","2012-11-29","2",2.6,0.626,NA,2012,11,29,48
"20150","2012-11-30","2",0,0.568,NA,2012,11,30,48
"20151","2012-12-01","2",3.9,0.545,NA,2012,12,1,48
"20152","2012-12-02","2",19.3,1.431,NA,2012,12,2,49
"20153","2012-12-03","2",1.2,5.937,NA,2012,12,3,49
"20154","2012-12-04","2",0.6,3.224,NA,2012,12,4,49
"20155","2012-12-05","2",9.4,4.827,NA,2012,12,5,49
"20156","2012-12-06","2",0,3.095,NA,2012,12,6,49
"20157","2012-12-07","2",0,2.151,NA,2012,12,7,49
"20158","2012-12-08","2",0.9,1.821,NA,2012,12,8,49
"20159","2012-12-09","2",0.1,1.603,NA,2012,12,9,50
"20160","2012-12-10","2",24.8,6.419,NA,2012,12,10,50
"20161","2012-12-11","2",0,8.317,NA,2012,12,11,50
"20162","2012-12-12","2",0,3.637,NA,2012,12,12,50
"20163","2012-12-13","2",0,2.572,NA,2012,12,13,50
"20164","2012-12-14","2",0,2.089,NA,2012,12,14,50
"20165","2012-12-15","2",0,1.799,NA,2012,12,15,50
"20166","2012-12-16","2",7.9,1.554,NA,2012,12,16,51
"20167","2012-12-17","2",8.9,1.435,NA,2012,12,17,51
"20168","2012-12-18","2",16,3.277,NA,2012,12,18,51
"20169","2012-12-19","2",2.8,5.742,NA,2012,12,19,51
"20170","2012-12-20","2",0,3.407,NA,2012,12,20,51
"20171","2012-12-21","2",20.6,10.696,NA,2012,12,21,51
"20172","2012-12-22","2",0.5,9.402,NA,2012,12,22,51
"20173","2012-12-23","2",0.2,4.282,NA,2012,12,23,52
"20174","2012-12-24","2",0.4,2.969,NA,2012,12,24,52
"20175","2012-12-25","2",2.6,2.413,NA,2012,12,25,52
"20176","2012-12-26","2",0,2.027,NA,2012,12,26,52
"20177","2012-12-27","2",13.5,1.931,NA,2012,12,27,52
"20178","2012-12-28","2",1.7,1.693,NA,2012,12,28,52
"20179","2012-12-29","2",7.7,1.593,NA,2012,12,29,52
"20180","2012-12-30","2",3.3,1.524,NA,2012,12,30,53
"20181","2012-12-31","2",0,1.341,NA,2012,12,31,53
"20182","2013-01-01","2",0,1.24,0.03,2013,1,1,1
"20183","2013-01-02","2",0,1.027,0.01,2013,1,2,1
"20184","2013-01-03","2",0,0.916,0,2013,1,3,1
"20185","2013-01-04","2",1.4,0.916,0,2013,1,4,1
"20186","2013-01-05","2",0.8,0.916,0,2013,1,5,1
"20187","2013-01-06","2",3.6,0.916,0,2013,1,6,1
"20188","2013-01-07","2",1.1,0.916,0,2013,1,7,1
"20189","2013-01-08","2",0,0.916,0,2013,1,8,2
"20190","2013-01-09","2",0.2,0.916,0,2013,1,9,2
"20191","2013-01-10","2",1.6,0.916,0,2013,1,10,2
"20192","2013-01-11","2",3.4,0.916,0,2013,1,11,2
"20193","2013-01-12","2",2.4,1.113,0,2013,1,12,2
"20194","2013-01-13","2",0,1.956,0,2013,1,13,2
"20195","2013-01-14","2",1.4,7.822,0,2013,1,14,2
"20196","2013-01-15","2",0,4.964,0,2013,1,15,3
"20197","2013-01-16","2",8.8,2.877,0.04,2013,1,16,3
"20198","2013-01-17","2",1.5,2.025,0.03,2013,1,17,3
"20199","2013-01-18","2",0,1.435,0,2013,1,18,3
"20200","2013-01-19","2",1.5,1.349,0,2013,1,19,3
"20201","2013-01-20","2",1.1,1.349,0,2013,1,20,3
"20202","2013-01-21","2",0.6,1.074,0,2013,1,21,3
"20203","2013-01-22","2",1.4,1.014,0.01,2013,1,22,4
"20204","2013-01-23","2",0,0.916,0,2013,1,23,4
"20205","2013-01-24","2",0,0.916,0,2013,1,24,4
"20206","2013-01-25","2",0,0.905,0,2013,1,25,4
"20207","2013-01-26","2",0,0.774,0.01,2013,1,26,4
"20208","2013-01-27","2",0,0.588,0.01,2013,1,27,4
"20209","2013-01-28","2",5.6,0.688,0.03,2013,1,28,4
"20210","2013-01-29","2",1.5,0.58,0,2013,1,29,5
"20211","2013-01-30","2",6.6,0.857,0,2013,1,30,5
"20212","2013-01-31","2",38.9,43.279,0.8,2013,1,31,5
"20213","2013-02-01","2",0.2,7.674,0,2013,2,1,5
"20214","2013-02-02","2",0,3.519,0.03,2013,2,2,5
"20215","2013-02-03","2",0,2.485,0.01,2013,2,3,5
"20216","2013-02-04","2",0.2,2.035,0.15,2013,2,4,5
"20217","2013-02-05","2",0,1.823,0.86,2013,2,5,6
"20218","2013-02-06","2",0,1.703,1,2013,2,6,6
"20219","2013-02-07","2",0,1.457,1,2013,2,7,6
"20220","2013-02-08","2",17,0.916,1,2013,2,8,6
"20221","2013-02-09","2",12.5,0.916,1,2013,2,9,6
"20222","2013-02-10","2",0,0.916,0.32,2013,2,10,6
"20223","2013-02-11","2",6.6,0.916,0,2013,2,11,6
"20224","2013-02-12","2",1,0.916,0,2013,2,12,7
"20225","2013-02-13","2",0,0.916,0,2013,2,13,7
