"","obs_date","watershed","precip","streamflow","flag","yr","mo","da","wk"
"17877","2017-12-11","8",0.3,0.992,0,2017,12,11,50
"17878","2017-12-12","8",32.6,0.922,0.09,2017,12,12,50
"17879","2017-12-13","8",2.3,0.859,0,2017,12,13,50
"17880","2017-12-14","8",0,0.746,0.02,2017,12,14,50
"17881","2017-12-15","8",0,0.666,0,2017,12,15,50
"17882","2017-12-16","8",0.2,0.643,0,2017,12,16,50
"17883","2017-12-17","8",0,0.597,0,2017,12,17,51
"17884","2017-12-18","8",9.6,0.571,0,2017,12,18,51
"17885","2017-12-19","8",4.3,0.584,0,2017,12,19,51
"17886","2017-12-20","8",4.6,0.567,0,2017,12,20,51
"17887","2017-12-21","8",0,0.513,0,2017,12,21,51
"17888","2017-12-22","8",21.8,0.487,0,2017,12,22,51
"17889","2017-12-23","8",18.4,0.864,0,2017,12,23,51
"17890","2017-12-24","8",0,1.181,0,2017,12,24,52
"17891","2017-12-25","8",16.5,0.941,0,2017,12,25,52
"17892","2017-12-26","8",1.3,0.807,0,2017,12,26,52
"17893","2017-12-27","8",0,0.735,0,2017,12,27,52
"17894","2017-12-28","8",0,0.662,0.53,2017,12,28,52
"17895","2017-12-29","8",0.3,0.639,1,2017,12,29,52
"17896","2017-12-30","8",0,0.617,1,2017,12,30,52
"17897","2017-12-31","8",0,0.595,1,2017,12,31,53
"17898","2018-01-01","8",0,0.544,1,2018,1,1,1
"17899","2018-01-02","8",0.1,0.532,0.77,2018,1,2,1
"17900","2018-01-03","8",0,0.538,0,2018,1,3,1
"17901","2018-01-04","8",18.1,0.527,0,2018,1,4,1
"17902","2018-01-05","8",2.8,0.506,0.17,2018,1,5,1
"17903","2018-01-06","8",0.3,0.463,1,2018,1,6,1
"17904","2018-01-07","8",0,0.407,1,2018,1,7,1
"17905","2018-01-08","8",0.6,0.369,1,2018,1,8,2
"17906","2018-01-09","8",1.8,0.347,1,2018,1,9,2
"17907","2018-01-10","8",0,0.309,1,2018,1,10,2
"17908","2018-01-11","8",0.4,0.397,0.62,2018,1,11,2
"17909","2018-01-12","8",52.6,29.705,0.13,2018,1,12,2
"17910","2018-01-13","8",19,38.104,0.01,2018,1,13,2
"17911","2018-01-14","8",0,5.76,1,2018,1,14,2
"17912","2018-01-15","8",0,3.049,1,2018,1,15,3
"17913","2018-01-16","8",2.3,2.287,1,2018,1,16,3
"17914","2018-01-17","8",7.1,1.835,0.35,2018,1,17,3
"17915","2018-01-18","8",0,1.51,0,2018,1,18,3
"17916","2018-01-19","8",0.2,1.286,0,2018,1,19,3
"17917","2018-01-20","8",0,1.12,0,2018,1,20,3
"17918","2018-01-21","8",0,0.987,0.19,2018,1,21,3
"17919","2018-01-22","8",7,0.906,0.01,2018,1,22,4
"17920","2018-01-23","8",31.5,9.009,0,2018,1,23,4
"17921","2018-01-24","8",0.5,8.407,0.19,2018,1,24,4
"17922","2018-01-25","8",0,3.008,1,2018,1,25,4
"17923","2018-01-26","8",0,1.973,1,2018,1,26,4
"17924","2018-01-27","8",0,1.636,0.27,2018,1,27,4
"17925","2018-01-28","8",0,1.463,0,2018,1,28,4
"17926","2018-01-29","8",0,1.232,0,2018,1,29,5
"17927","2018-01-30","8",0,1.1,0,2018,1,30,5
"17928","2018-01-31","8",0,0.867,0,2018,1,31,5
"17929","2018-02-01","8",2.5,0.829,0,2018,2,1,5
"17930","2018-02-02","8",4,0.797,0,2018,2,2,5
"17931","2018-02-03","8",0,0.692,0.81,2018,2,3,5
"17932","2018-02-04","8",22,0.638,0.94,2018,2,4,5
"17933","2018-02-05","8",3.9,0.631,0,2018,2,5,6
"17934","2018-02-06","8",1.4,0.599,0,2018,2,6,6
"17935","2018-02-07","8",35,0.578,0,2018,2,7,6
"17936","2018-02-08","8",0,0.562,0.03,2018,2,8,6
"17937","2018-02-09","8",2.5,0.538,0,2018,2,9,6
"17938","2018-02-10","8",5.2,0.529,0,2018,2,10,6
"17939","2018-02-11","8",6.8,0.537,0.08,2018,2,11,6
"17940","2018-02-12","8",0.1,0.782,0,2018,2,12,7
"17941","2018-02-13","8",0,0.811,0,2018,2,13,7
"17942","2018-02-14","8",0,0.746,0,2018,2,14,7
"17943","2018-02-15","8",0,0.714,0,2018,2,15,7
"17944","2018-02-16","8",3.3,1.289,0,2018,2,16,7
"17945","2018-02-17","8",1.9,1.343,0,2018,2,17,7
"17946","2018-02-18","8",9.1,1.096,0,2018,2,18,7
"17947","2018-02-19","8",0.3,0.959,0,2018,2,19,8
"17948","2018-02-20","8",2.7,2.242,0,2018,2,20,8
"17949","2018-02-21","8",1,22.831,0,2018,2,21,8
"17950","2018-02-22","8",1.1,10.359,0,2018,2,22,8
"17951","2018-02-23","8",9.1,4.164,0,2018,2,23,8
"17952","2018-02-24","8",0,2.88,0,2018,2,24,8
"17953","2018-02-25","8",16.9,2.233,0,2018,2,25,8
"17954","2018-02-26","8",0,1.845,0,2018,2,26,9
"17955","2018-02-27","8",0,1.561,0,2018,2,27,9
"17956","2018-02-28","8",0,1.5,0,2018,2,28,9
"17957","2018-03-01","8",0,1.711,0,2018,3,1,9
"17958","2018-03-02","8",3.6,1.663,0,2018,3,2,9
"17959","2018-03-03","8",0,1.519,0,2018,3,3,9
"17960","2018-03-04","8",0,1.37,0,2018,3,4,9
"17961","2018-03-05","8",0.5,1.254,0,2018,3,5,10
"17962","2018-03-06","8",0,1.161,0.25,2018,3,6,10
"17963","2018-03-07","8",7.7,1.067,0,2018,3,7,10
"17964","2018-03-08","8",16.6,1.018,0,2018,3,8,10
"17965","2018-03-09","8",0,0.927,0,2018,3,9,10
"17966","2018-03-10","8",9.9,0.866,0,2018,3,10,10
"17967","2018-03-11","8",1.5,0.824,0,2018,3,11,10
"17968","2018-03-12","8",0,0.786,0.34,2018,3,12,11
"17969","2018-03-13","8",13.9,0.765,0,2018,3,13,11
"17970","2018-03-14","8",18.5,0.741,0,2018,3,14,11
"17971","2018-03-15","8",12.6,0.708,0,2018,3,15,11
"17972","2018-03-16","8",0.7,0.669,0.38,2018,3,16,11
"17973","2018-03-17","8",0,0.649,1,2018,3,17,11
"17974","2018-03-18","8",0,0.677,1,2018,3,18,11
"17975","2018-03-19","8",0,0.737,1,2018,3,19,12
"17976","2018-03-20","8",0,0.621,1,2018,3,20,12
"17977","2018-03-21","8",0,0.555,0.1,2018,3,21,12
"17978","2018-03-22","8",0,0.55,0,2018,3,22,12
"17979","2018-03-23","8",0,0.531,0,2018,3,23,12
"17980","2018-03-24","8",0,0.515,0,2018,3,24,12
"17981","2018-03-25","8",0,0.496,0,2018,3,25,12
"17982","2018-03-26","8",0,0.483,0,2018,3,26,13
"17983","2018-03-27","8",0,0.48,0,2018,3,27,13
"17984","2018-03-28","8",1.2,0.538,0,2018,3,28,13
"17985","2018-03-29","8",7.6,0.702,0.19,2018,3,29,13
"17986","2018-03-30","8",12.5,6.406,0.08,2018,3,30,13
"17987","2018-03-31","8",0,4.547,0,2018,3,31,13
"17988","2018-04-01","8",0,2.773,0,2018,4,1,13
"17989","2018-04-02","8",0,2.09,0,2018,4,2,14
"17990","2018-04-03","8",7.9,1.748,0,2018,4,3,14
"17991","2018-04-04","8",11.4,2.323,0.06,2018,4,4,14
"17992","2018-04-05","8",0,3.508,0.82,2018,4,5,14
"17993","2018-04-06","8",13.1,2.377,0.53,2018,4,6,14
"17994","2018-04-07","8",4.5,1.846,0,2018,4,7,14
"17995","2018-04-08","8",0.5,1.527,0,2018,4,8,14
"17996","2018-04-09","8",0,1.317,0.1,2018,4,9,15
"17997","2018-04-10","8",1.8,1.188,0.18,2018,4,10,15
"17998","2018-04-11","8",0,1.096,0,2018,4,11,15
"17999","2018-04-12","8",10,1.241,0.05,2018,4,12,15
"18000","2018-04-13","8",1.3,3.419,0,2018,4,13,15
"18001","2018-04-14","8",2.7,5.329,0,2018,4,14,15
"18002","2018-04-15","8",13.9,3.589,0,2018,4,15,15
"18003","2018-04-16","8",45.8,12.631,0,2018,4,16,16
"18004","2018-04-17","8",11.6,22.23,0,2018,4,17,16
"18005","2018-04-18","8",0,5.667,0,2018,4,18,16
"18006","2018-04-19","8",1,3.44,0,2018,4,19,16
"18007","2018-04-20","8",3.7,2.561,0,2018,4,20,16
"18008","2018-04-21","8",0,2.202,0,2018,4,21,16
"18009","2018-04-22","8",0,2.219,0,2018,4,22,16
"18010","2018-04-23","8",0,2.847,0,2018,4,23,17
"18011","2018-04-24","8",0,6.636,0,2018,4,24,17
"18012","2018-04-25","8",22.8,25.709,0,2018,4,25,17
"18013","2018-04-26","8",13.4,38.549,0,2018,4,26,17
"18014","2018-04-27","8",5.3,17.391,0,2018,4,27,17
"18015","2018-04-28","8",1.7,19.24,0,2018,4,28,17
"18016","2018-04-29","8",20.6,25.017,0,2018,4,29,17
"18017","2018-04-30","8",8,15.282,0,2018,4,30,18
"18018","2018-05-01","8",0,14.402,0,2018,5,1,18
"18019","2018-05-02","8",0,26.562,0,2018,5,2,18
"18020","2018-05-03","8",3.7,23.64,0,2018,5,3,18
"18021","2018-05-04","8",18.9,21.153,0,2018,5,4,18
"18022","2018-05-05","8",0,16.975,0.72,2018,5,5,18
"18023","2018-05-06","8",1.4,6.394,1,2018,5,6,18
"18024","2018-05-07","8",0,4.167,0.46,2018,5,7,19
"18025","2018-05-08","8",0,2.874,0,2018,5,8,19
"18026","2018-05-09","8",0,2.245,0,2018,5,9,19
"18027","2018-05-10","8",0,1.825,0,2018,5,10,19
"18028","2018-05-11","8",0,1.488,0,2018,5,11,19
"18029","2018-05-12","8",0,1.265,0,2018,5,12,19
"18030","2018-05-13","8",0,1.102,0,2018,5,13,19
"18031","2018-05-14","8",0,0.984,0,2018,5,14,20
"18032","2018-05-15","8",4.3,0.939,0,2018,5,15,20
"18033","2018-05-16","8",0,0.859,0,2018,5,16,20
"18034","2018-05-17","8",0,0.777,0,2018,5,17,20
"18035","2018-05-18","8",0,0.687,0,2018,5,18,20
"18036","2018-05-19","8",12,0.799,0,2018,5,19,20
"18037","2018-05-20","8",3.2,1.132,0,2018,5,20,20
"18038","2018-05-21","8",0,0.915,0,2018,5,21,21
"18039","2018-05-22","8",4.5,0.798,0,2018,5,22,21
"18040","2018-05-23","8",0.8,0.772,0,2018,5,23,21
"18041","2018-05-24","8",0,0.636,0,2018,5,24,21
"18042","2018-05-25","8",0.6,0.536,0,2018,5,25,21
"18043","2018-05-26","8",0.7,0.486,0,2018,5,26,21
"18044","2018-05-27","8",0,0.445,0,2018,5,27,21
"18045","2018-05-28","8",0,0.416,0,2018,5,28,22
"18046","2018-05-29","8",0,0.353,0,2018,5,29,22
"18047","2018-05-30","8",0,0.274,0,2018,5,30,22
"18048","2018-05-31","8",0,0.25,0,2018,5,31,22
"18049","2018-06-01","8",1.2,0.226,0.55,2018,6,1,22
"18050","2018-06-02","8",0,0.192,0,2018,6,2,22
"18051","2018-06-03","8",0,0.16,0,2018,6,3,22
"18052","2018-06-04","8",20.2,0.457,0,2018,6,4,23
"18053","2018-06-05","8",1.7,0.45,0,2018,6,5,23
"18054","2018-06-06","8",1.6,0.313,0,2018,6,6,23
"18055","2018-06-07","8",0,0.266,0,2018,6,7,23
"18056","2018-06-08","8",0,0.219,0,2018,6,8,23
"18057","2018-06-09","8",0,0.178,0,2018,6,9,23
"18058","2018-06-10","8",0,0.146,0,2018,6,10,23
"18059","2018-06-11","8",0,0.124,0,2018,6,11,24
"18060","2018-06-12","8",0,0.114,0,2018,6,12,24
"18061","2018-06-13","8",8.1,0.114,0.08,2018,6,13,24
"18062","2018-06-14","8",3.2,0.201,0,2018,6,14,24
"18063","2018-06-15","8",2.3,0.173,0,2018,6,15,24
"18064","2018-06-16","8",0,0.119,0,2018,6,16,24
"18065","2018-06-17","8",0,0.1,0,2018,6,17,24
"18066","2018-06-18","8",25.3,0.207,0,2018,6,18,25
"18067","2018-06-19","8",0.8,0.459,0,2018,6,19,25
"18068","2018-06-20","8",0,0.177,0,2018,6,20,25
"18069","2018-06-21","8",0,0.119,0,2018,6,21,25
"18070","2018-06-22","8",0,0.102,0,2018,6,22,25
"18071","2018-06-23","8",26.4,0.765,0.84,2018,6,23,25
"18072","2018-06-24","8",0.9,1.317,0.13,2018,6,24,25
"18073","2018-06-25","8",0,0.512,0,2018,6,25,26
"18074","2018-06-26","8",0,0.245,0,2018,6,26,26
"18075","2018-06-27","8",15.9,0.203,0,2018,6,27,26
"18076","2018-06-28","8",51.6,20.15,0.38,2018,6,28,26
"18077","2018-06-29","8",0,8.354,0,2018,6,29,26
"18078","2018-06-30","8",0,3.731,0,2018,6,30,26
"18079","2018-07-01","8",0,1.472,0,2018,7,1,26
"18080","2018-07-02","8",0,0.865,0,2018,7,2,27
"18081","2018-07-03","8",0,0.568,0,2018,7,3,27
"18082","2018-07-04","8",0,0.34,0,2018,7,4,27
"18083","2018-07-05","8",0,0.245,0,2018,7,5,27
"18084","2018-07-06","8",12.1,0.381,0.13,2018,7,6,27
"18085","2018-07-07","8",0,0.254,0,2018,7,7,27
"18086","2018-07-08","8",0,0.197,0,2018,7,8,27
"18087","2018-07-09","8",0,0.145,0,2018,7,9,28
"18088","2018-07-10","8",0,0.131,0,2018,7,10,28
"18089","2018-07-11","8",0,0.136,0,2018,7,11,28
"18090","2018-07-12","8",0,0.123,0,2018,7,12,28
"18091","2018-07-13","8",0,0.116,0,2018,7,13,28
"18092","2018-07-14","8",0.4,0.128,0,2018,7,14,28
"18093","2018-07-15","8",0,0.125,0,2018,7,15,28
"18094","2018-07-16","8",0,0.102,0,2018,7,16,29
"18095","2018-07-17","8",16,0.222,0,2018,7,17,29
"18096","2018-07-18","8",0,0.167,0,2018,7,18,29
"18097","2018-07-19","8",0,0.107,0,2018,7,19,29
"18098","2018-07-20","8",0,0.092,0,2018,7,20,29
"18099","2018-07-21","8",0,0.084,0,2018,7,21,29
"18100","2018-07-22","8",12.7,0.127,0.1,2018,7,22,29
"18101","2018-07-23","8",73.6,17.069,0,2018,7,23,30
"18102","2018-07-24","8",28,19.772,0,2018,7,24,30
"18103","2018-07-25","8",26.1,11,0,2018,7,25,30
"18104","2018-07-26","8",33,36.251,0.06,2018,7,26,30
"18105","2018-07-27","8",1.5,6.615,0,2018,7,27,30
"18106","2018-07-28","8",4.4,3.159,0,2018,7,28,30
"18107","2018-07-29","8",0,1.733,0,2018,7,29,30
"18108","2018-07-30","8",0,0.997,0,2018,7,30,31
"18109","2018-07-31","8",0,0.657,0,2018,7,31,31
"18110","2018-08-01","8",10.4,0.625,0,2018,8,1,31
"18111","2018-08-02","8",0,0.711,0,2018,8,2,31
"18112","2018-08-03","8",10,0.579,0,2018,8,3,31
"18113","2018-08-04","8",14.2,3.859,0,2018,8,4,31
"18114","2018-08-05","8",0,2.038,0,2018,8,5,31
"18115","2018-08-06","8",0,0.921,0,2018,8,6,32
"18116","2018-08-07","8",5.1,0.626,0,2018,8,7,32
"18117","2018-08-08","8",0,0.552,0,2018,8,8,32
"18118","2018-08-09","8",0,0.42,0,2018,8,9,32
"18119","2018-08-10","8",0,0.305,0,2018,8,10,32
"18120","2018-08-11","8",0.6,0.249,0,2018,8,11,32
"18121","2018-08-12","8",7.2,0.294,0,2018,8,12,32
"18122","2018-08-13","8",1.8,0.299,0,2018,8,13,33
"18123","2018-08-14","8",9.5,0.574,0,2018,8,14,33
"18124","2018-08-15","8",0.3,0.412,0,2018,8,15,33
"18125","2018-08-16","8",0,0.28,0,2018,8,16,33
"18126","2018-08-17","8",5.2,0.247,0,2018,8,17,33
"18127","2018-08-18","8",3.7,0.327,0,2018,8,18,33
"18128","2018-08-19","8",0,0.255,0,2018,8,19,33
"18129","2018-08-20","8",0,0.211,0,2018,8,20,34
"18130","2018-08-21","8",0,0.195,0,2018,8,21,34
"18131","2018-08-22","8",38.1,6.286,0,2018,8,22,34
"18132","2018-08-23","8",0,2.787,0,2018,8,23,34
"18133","2018-08-24","8",0,1.029,0,2018,8,24,34
"18134","2018-08-25","8",0,0.628,0,2018,8,25,34
"18135","2018-08-26","8",0,0.469,0,2018,8,26,34
"18136","2018-08-27","8",0,0.36,0,2018,8,27,35
"18137","2018-08-28","8",0,0.278,0,2018,8,28,35
"18138","2018-08-29","8",4,0.252,0,2018,8,29,35
"18139","2018-08-30","8",0,0.245,0,2018,8,30,35
"18140","2018-08-31","8",0,0.22,0,2018,8,31,35
"18141","2018-09-01","8",0,0.206,0,2018,9,1,35
"18142","2018-09-02","8",0,0.197,0,2018,9,2,35
"18143","2018-09-03","8",1.4,0.184,0.19,2018,9,3,36
"18144","2018-09-04","8",0,0.203,0.37,2018,9,4,36
"18145","2018-09-05","8",0,0.189,0,2018,9,5,36
"18146","2018-09-06","8",11.8,0.351,0,2018,9,6,36
"18147","2018-09-07","8",0,0.254,0,2018,9,7,36
"18148","2018-09-08","8",0,0.201,0,2018,9,8,36
"18149","2018-09-09","8",0,0.175,0,2018,9,9,36
"18150","2018-09-10","8",8.3,0.193,0,2018,9,10,37
"18151","2018-09-11","8",15.8,0.753,0,2018,9,11,37
"18152","2018-09-12","8",0.7,0.568,0,2018,9,12,37
"18153","2018-09-13","8",0,0.42,0,2018,9,13,37
"18154","2018-09-14","8",0,0.285,0,2018,9,14,37
"18155","2018-09-15","8",0,0.243,0,2018,9,15,37
"18156","2018-09-16","8",0,0.218,0,2018,9,16,37
"18157","2018-09-17","8",0,0.198,0,2018,9,17,38
"18158","2018-09-18","8",5.6,0.228,0,2018,9,18,38
"18159","2018-09-19","8",0,0.201,0,2018,9,19,38
"18160","2018-09-20","8",0,0.173,0,2018,9,20,38
"18161","2018-09-21","8",4.8,0.213,0,2018,9,21,38
"18162","2018-09-22","8",0.8,0.22,0,2018,9,22,38
"18163","2018-09-23","8",0,0.165,0,2018,9,23,38
"18164","2018-09-24","8",0,0.168,0,2018,9,24,39
"18165","2018-09-25","8",30.9,1.141,0,2018,9,25,39
"18166","2018-09-26","8",17.5,5.567,0,2018,9,26,39
"18167","2018-09-27","8",0,4.527,0,2018,9,27,39
"18168","2018-09-28","8",2.3,1.643,0,2018,9,28,39
"18169","2018-09-29","8",0,1.055,0,2018,9,29,39
"18170","2018-09-30","8",0,0.724,0,2018,9,30,39
"18171","2018-10-01","8",8,0.768,0,2018,10,1,40
"18172","2018-10-02","8",30.2,7.511,0,2018,10,2,40
"18173","2018-10-03","8",1,8.541,0,2018,10,3,40
"18174","2018-10-04","8",0.2,3.278,0,2018,10,4,40
"18175","2018-10-05","8",0,2.001,0,2018,10,5,40
"18176","2018-10-06","8",0.6,1.431,0,2018,10,6,40
"18177","2018-10-07","8",0.8,1.211,0,2018,10,7,40
"18178","2018-10-08","8",0.2,1.08,0,2018,10,8,41
"18179","2018-10-09","8",0,1.09,0,2018,10,9,41
"18180","2018-10-10","8",0,1.073,0,2018,10,10,41
"18181","2018-10-11","8",28.6,8.32,0,2018,10,11,41
"18182","2018-10-12","8",0,6.537,0,2018,10,12,41
"18183","2018-10-13","8",3.4,2.988,0,2018,10,13,41
"18184","2018-10-14","8",0,2.087,0,2018,10,14,41
"18185","2018-10-15","8",15.5,2.319,0,2018,10,15,42
"18186","2018-10-16","8",0,5.139,0,2018,10,16,42
"18187","2018-10-17","8",2.5,2.695,0,2018,10,17,42
"18188","2018-10-18","8",2,1.952,0,2018,10,18,42
"18189","2018-10-19","8",0,1.633,0,2018,10,19,42
"18190","2018-10-20","8",0,1.447,0,2018,10,20,42
"18191","2018-10-21","8",0,1.222,0,2018,10,21,42
"18192","2018-10-22","8",0,1.069,0,2018,10,22,43
"18193","2018-10-23","8",18.1,2.144,0,2018,10,23,43
"18194","2018-10-24","8",1.2,3.07,0,2018,10,24,43
"18195","2018-10-25","8",0,2.167,0,2018,10,25,43
"18196","2018-10-26","8",0,1.629,0,2018,10,26,43
"18197","2018-10-27","8",13.6,1.459,0,2018,10,27,43
"18198","2018-10-28","8",3.7,2.023,0,2018,10,28,43
"18199","2018-10-29","8",10.2,3.96,0,2018,10,29,44
"18200","2018-10-30","8",0.5,5.37,0,2018,10,30,44
"18201","2018-10-31","8",1.4,2.897,0,2018,10,31,44
"18202","2018-11-01","8",5.6,2.823,0,2018,11,1,44
"18203","2018-11-02","8",36.8,15.189,0,2018,11,2,44
"18204","2018-11-03","8",33.2,39.711,0.18,2018,11,3,44
"18205","2018-11-04","8",0,8.885,0,2018,11,4,44
"18206","2018-11-05","8",2.4,4.073,0,2018,11,5,45
"18207","2018-11-06","8",20.3,8.656,0,2018,11,6,45
"18208","2018-11-07","8",0,8.621,0.27,2018,11,7,45
"18209","2018-11-08","8",0,4.041,0,2018,11,8,45
"18210","2018-11-09","8",29.3,2.842,0,2018,11,9,45
"18211","2018-11-10","8",9.7,3.085,0,2018,11,10,45
"18212","2018-11-11","8",0,2.383,0,2018,11,11,45
"18213","2018-11-12","8",0.7,1.917,0,2018,11,12,46
"18214","2018-11-13","8",35.9,2.566,0,2018,11,13,46
"18215","2018-11-14","8",0,2.711,0,2018,11,14,46
"18216","2018-11-15","8",1.2,1.986,0,2018,11,15,46
"18217","2018-11-16","8",19.5,1.731,0,2018,11,16,46
"18218","2018-11-17","8",0,1.464,0,2018,11,17,46
"18219","2018-11-18","8",0,1.278,0,2018,11,18,46
"18220","2018-11-19","8",0,1.192,0,2018,11,19,47
"18221","2018-11-20","8",13.7,1.123,0,2018,11,20,47
"18222","2018-11-21","8",3,1.068,0.67,2018,11,21,47
"18223","2018-11-22","8",0,1.016,0.83,2018,11,22,47
"18224","2018-11-23","8",0,0.948,0.09,2018,11,23,47
"18225","2018-11-24","8",0.5,0.851,0,2018,11,24,47
"18226","2018-11-25","8",6.8,1.356,0,2018,11,25,47
"18227","2018-11-26","8",15.5,2.052,0,2018,11,26,48
"18228","2018-11-27","8",18.1,1.783,0,2018,11,27,48
"18229","2018-11-28","8",2.1,1.493,0,2018,11,28,48
"18230","2018-11-29","8",0.5,1.341,0,2018,11,29,48
"18231","2018-11-30","8",0,1.247,0,2018,11,30,48
"18232","2018-12-01","8",0,1.184,0,2018,12,1,48
"18233","2018-12-02","8",30,5.165,0,2018,12,2,48
"18234","2018-12-03","8",0.3,16.251,0,2018,12,3,49
"18235","2018-12-04","8",0,5.575,0,2018,12,4,49
"18236","2018-12-05","8",0,3.205,0,2018,12,5,49
"18237","2018-12-06","8",1,2.332,0,2018,12,6,49
"18238","2018-12-07","8",3,1.861,0.14,2018,12,7,49
"18239","2018-12-08","8",0,1.522,0.64,2018,12,8,49
"18240","2018-12-09","8",0,1.342,0,2018,12,9,49
"18241","2018-12-10","8",0,1.194,0,2018,12,10,50
"18242","2018-12-11","8",0,1.046,0,2018,12,11,50
"18243","2018-12-12","8",0.2,0.96,0,2018,12,12,50
"18244","2018-12-13","8",0,0.826,0,2018,12,13,50
"18245","2018-12-14","8",0,0.822,0,2018,12,14,50
"18246","2018-12-15","8",0,0.817,0,2018,12,15,50
"18247","2018-12-16","8",0,0.756,0,2018,12,16,50
"18248","2018-12-17","8",2.3,0.727,0,2018,12,17,51
"18249","2018-12-18","8",0.5,0.663,0,2018,12,18,51
"18250","2018-12-19","8",0,0.61,0,2018,12,19,51
"18251","2018-12-20","8",0.8,0.592,0,2018,12,20,51
"18252","2018-12-21","8",62,35.172,0,2018,12,21,51
"18253","2018-12-22","8",10.7,34.417,0,2018,12,22,51
"18254","2018-12-23","8",0,7.194,0,2018,12,23,51
"18255","2018-12-24","8",1.7,3.535,0.01,2018,12,24,52
"18256","2018-12-25","8",0,2.289,1,2018,12,25,52
"18257","2018-12-26","8",0.1,1.71,0.74,2018,12,26,52
"18258","2018-12-27","8",0,1.402,0,2018,12,27,52
"18259","2018-12-28","8",27.7,1.698,0.05,2018,12,28,52
"18260","2018-12-29","8",0.9,6.549,0.14,2018,12,29,52
"18261","2018-12-30","8",0,3.009,0.89,2018,12,30,52
"18262","2018-12-31","8",12.9,2.041,0,2018,12,31,53
"18263","2019-01-01","8",20.6,2.614,0,2019,1,1,1
"18264","2019-01-02","8",0,2.372,0.38,2019,1,2,1
"18265","2019-01-03","8",7.8,1.806,0,2019,1,3,1
"18266","2019-01-04","8",0,1.503,0,2019,1,4,1
"18267","2019-01-05","8",0,1.321,0,2019,1,5,1
"18268","2019-01-06","8",0.6,1.189,0,2019,1,6,1
"18269","2019-01-07","8",0,1.059,0.36,2019,1,7,1
"18270","2019-01-08","8",17.6,1.005,0,2019,1,8,2
"18271","2019-01-09","8",28.6,0.978,0,2019,1,9,2
"18272","2019-01-10","8",1.2,0.901,0,2019,1,10,2
"18273","2019-01-11","8",0.1,0.828,0,2019,1,11,2
"18274","2019-01-12","8",0,0.792,0,2019,1,12,2
"18275","2019-01-13","8",0,0.76,0,2019,1,13,2
"18276","2019-01-14","8",0,0.724,0,2019,1,14,2
"18277","2019-01-15","8",0,0.695,0,2019,1,15,3
"18278","2019-01-16","8",0.7,0.661,0,2019,1,16,3
"18279","2019-01-17","8",0,0.616,0,2019,1,17,3
"18280","2019-01-18","8",1.3,0.593,0.19,2019,1,18,3
"18281","2019-01-19","8",7.4,0.57,0,2019,1,19,3
"18282","2019-01-20","8",45.5,0.567,0,2019,1,20,3
"18283","2019-01-21","8",0.4,0.532,0,2019,1,21,3
"18284","2019-01-22","8",0,0.5,0,2019,1,22,4
"18285","2019-01-23","8",4,0.491,0,2019,1,23,4
"18286","2019-01-24","8",61.5,23.913,0.72,2019,1,24,4
"18287","2019-01-25","8",1.1,11.986,0.03,2019,1,25,4
"18288","2019-01-26","8",0,4.003,0.83,2019,1,26,4
"18289","2019-01-27","8",5.6,2.707,0.82,2019,1,27,4
"18290","2019-01-28","8",0,2.084,0.62,2019,1,28,4
"18291","2019-01-29","8",12.7,1.759,0.61,2019,1,29,5
"18292","2019-01-30","8",11.4,1.547,0,2019,1,30,5
"18293","2019-01-31","8",0,1.351,0,2019,1,31,5
"18294","2019-02-01","8",0,1.228,0,2019,2,1,5
"18295","2019-02-02","8",0.1,1.131,0.22,2019,2,2,5
"18296","2019-02-03","8",0.6,1.045,0.13,2019,2,3,5
"18297","2019-02-04","8",0.2,1.084,0,2019,2,4,5
"18298","2019-02-05","8",1.4,2.002,0,2019,2,5,6
"18299","2019-02-06","8",11,2.905,0,2019,2,6,6
"18300","2019-02-07","8",0.9,2.122,0,2019,2,7,6
"18301","2019-02-08","8",7.7,3.362,0,2019,2,8,6
"18302","2019-02-09","8",0.1,3.476,0.94,2019,2,9,6
"18303","2019-02-10","8",0,2.271,0.67,2019,2,10,6
"18304","2019-02-11","8",0,1.83,0,2019,2,11,6
"18305","2019-02-12","8",20.8,1.561,0.47,2019,2,12,7
"18306","2019-02-13","8",16,1.415,0,2019,2,13,7
"18307","2019-02-14","8",0,1.227,0,2019,2,14,7
"18308","2019-02-15","8",10.2,1.134,0,2019,2,15,7
"18309","2019-02-16","8",0,1.045,0.1,2019,2,16,7
"18310","2019-02-17","8",0,0.961,0,2019,2,17,7
"18311","2019-02-18","8",3.5,0.908,0,2019,2,18,7
"18312","2019-02-19","8",0,0.85,0,2019,2,19,8
"18313","2019-02-20","8",1,0.822,0,2019,2,20,8
"18314","2019-02-21","8",11.4,0.808,0.47,2019,2,21,8
"18315","2019-02-22","8",0,0.758,0.1,2019,2,22,8
"18316","2019-02-23","8",0,0.724,0,2019,2,23,8
"18317","2019-02-24","8",18.8,0.723,0,2019,2,24,8
"18318","2019-02-25","8",3.4,0.692,0,2019,2,25,8
"18319","2019-02-26","8",0.1,0.641,0,2019,2,26,9
"18320","2019-02-27","8",1.6,0.614,0,2019,2,27,9
"18321","2019-02-28","8",0.2,0.603,0,2019,2,28,9
"18322","2019-03-01","8",0,0.58,0,2019,3,1,9
"18323","2019-03-02","8",0,0.568,0,2019,3,2,9
